  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1988          98     0.40691  0.33812  0.50    1804     610    1499     3970   2.20
  1988          99     0.43846  0.35962  0.50    1194     429     979     2471   2.07
  1988         100     0.47062  0.38097  0.50     764     291     619     1492   1.95
  1988         101     0.50312  0.40200  0.50     473     190     378      873   1.85
  1988         102     0.53570  0.42253  0.50     283     120     223      495   1.75
  1988         103     0.56808  0.44241  0.50     163      72     127      272   1.66
  1988         104     0.59997  0.46152  0.50      91      42      70      145   1.59
  1988         105     0.63112  0.47974  0.50      49      24      37       75   1.52
  1988         106     0.66130  0.49698  0.50      26      13      19       37   1.46
  1988         107     0.69030  0.51318  0.50      13       7      10       18   1.41
  1988         108     0.71794  0.52830  0.50       6       3       5        9   1.36
  1988         109     0.74409  0.54232  0.50       3       2       2        4   1.32
  1988         110+    0.76866  1.00000  1.30       1       1       2        2   1.30
  1989           0     0.00449  0.00447  0.19  100000     447   99636  7895433  78.95
  1989           1     0.00073  0.00073  0.50   99553      73   99516  7795797  78.31
  1989           2     0.00046  0.00046  0.50   99480      45   99457  7696281  77.37
  1989           3     0.00033  0.00033  0.50   99434      33   99418  7596824  76.40
  1989           4     0.00026  0.00026  0.50   99402      26   99389  7497406  75.43
  1989           5     0.00021  0.00021  0.50   99376      21   99365  7398017  74.44
  1989           6     0.00022  0.00022  0.50   99355      22   99343  7298652  73.46
  1989           7     0.00018  0.00018  0.50   99332      18   99324  7199308  72.48
  1989           8     0.00019  0.00019  0.50   99315      19   99305  7099985  71.49
  1989           9     0.00015  0.00015  0.50   99296      15   99288  7000679  70.50
  1989          10     0.00013  0.00013  0.50   99281      13   99275  6901391  69.51
  1989          11     0.00014  0.00014  0.50   99268      13   99262  6802116  68.52
  1989          12     0.00014  0.00014  0.50   99255      14   99248  6702855  67.53
  1989          13     0.00015  0.00015  0.50   99240      15   99233  6603607  66.54
  1989          14     0.00018  0.00018  0.50   99226      17   99217  6504374  65.55
  1989          15     0.00021  0.00021  0.50   99208      21   99198  6405157  64.56
  1989          16     0.00039  0.00039  0.50   99187      39   99168  6305959  63.58
  1989          17     0.00049  0.00049  0.50   99148      49   99124  6206791  62.60
  1989          18     0.00055  0.00055  0.50   99100      55   99072  6107667  61.63
  1989          19     0.00058  0.00058  0.50   99045      58   99016  6008594  60.67
  1989          20     0.00065  0.00065  0.50   98987      64   98955  5909578  59.70
  1989          21     0.00056  0.00056  0.50   98923      55   98896  5810623  58.74
  1989          22     0.00056  0.00056  0.50   98868      55   98840  5711727  57.77
  1989          23     0.00051  0.00051  0.50   98813      50   98788  5612887  56.80
  1989          24     0.00051  0.00051  0.50   98763      51   98737  5514100  55.83
  1989          25     0.00055  0.00055  0.50   98712      55   98685  5415362  54.86
  1989          26     0.00055  0.00055  0.50   98657      55   98630  5316678  53.89
  1989          27     0.00056  0.00056  0.50   98603      55   98575  5218048  52.92
  1989          28     0.00058  0.00058  0.50   98548      57   98519  5119472  51.95
  1989          29     0.00058  0.00058  0.50   98491      57   98462  5020953  50.98
  1989          30     0.00060  0.00060  0.50   98434      59   98404  4922491  50.01
  1989          31     0.00061  0.00061  0.50   98375      60   98345  4824087  49.04
  1989          32     0.00065  0.00065  0.50   98315      64   98283  4725742  48.07
  1989          33     0.00067  0.00067  0.50   98251      65   98218  4627459  47.10
  1989          34     0.00071  0.00071  0.50   98186      70   98151  4529241  46.13
  1989          35     0.00078  0.00078  0.50   98116      76   98078  4431090  45.16
  1989          36     0.00085  0.00085  0.50   98040      83   97998  4333012  44.20
  1989          37     0.00094  0.00094  0.50   97956      92   97910  4235014  43.23
  1989          38     0.00101  0.00101  0.50   97864      99   97814  4137104  42.27
  1989          39     0.00115  0.00115  0.50   97765     112   97709  4039290  41.32
  1989          40     0.00125  0.00125  0.50   97652     122   97591  3941581  40.36
  1989          41     0.00135  0.00135  0.50   97530     131   97465  3843990  39.41
  1989          42     0.00157  0.00157  0.50   97399     153   97323  3746525  38.47
  1989          43     0.00160  0.00160  0.50   97246     156   97168  3649203  37.53
  1989          44     0.00182  0.00181  0.50   97090     176   97002  3552034  36.58
  1989          45     0.00210  0.00210  0.50   96914     203   96812  3455032  35.65
  1989          46     0.00211  0.00211  0.50   96711     204   96609  3358220  34.72
  1989          47     0.00239  0.00239  0.50   96507     230   96392  3261611  33.80
  1989          48     0.00258  0.00258  0.50   96276     248   96152  3165220  32.88
  1989          49     0.00284  0.00283  0.50   96028     272   95892  3069067  31.96
  1989          50     0.00317  0.00316  0.50   95756     303   95605  2973175  31.05
  1989          51     0.00355  0.00354  0.50   95453     338   95284  2877570  30.15
  1989          52     0.00379  0.00378  0.50   95115     360   94936  2782286  29.25
  1989          53     0.00428  0.00427  0.50   94756     404   94554  2687350  28.36
  1989          54     0.00467  0.00466  0.50   94351     440   94132  2592796  27.48
  1989          55     0.00533  0.00532  0.50   93912     499   93662  2498665  26.61
  1989          56     0.00575  0.00574  0.50   93412     536   93144  2405003  25.75
  1989          57     0.00628  0.00626  0.50   92876     582   92586  2311859  24.89
  1989          58     0.00699  0.00696  0.50   92295     643   91973  2219273  24.05
  1989          59     0.00728  0.00725  0.50   91652     665   91320  2127299  23.21
  1989          60     0.00792  0.00788  0.50   90987     717   90629  2035980  22.38
  1989          61     0.00843  0.00840  0.50   90270     758   89891  1945351  21.55
  1989          62     0.00911  0.00907  0.50   89512     812   89106  1855460  20.73
  1989          63     0.01005  0.01000  0.50   88700     887   88257  1766354  19.91
  1989          64     0.01083  0.01077  0.50   87813     946   87340  1678097  19.11
  1989          65     0.01165  0.01159  0.50   86867    1006   86364  1590757  18.31
  1989          66     0.01260  0.01252  0.50   85861    1075   85323  1504393  17.52
  1989          67     0.01395  0.01386  0.50   84786    1175   84199  1419070  16.74
  1989          68     0.01508  0.01497  0.50   83611    1252   82985  1334871  15.97
  1989          69     0.01758  0.01743  0.50   82359    1436   81642  1251886  15.20
  1989          70     0.01886  0.01868  0.50   80924    1512   80168  1170244  14.46
  1989          71     0.02119  0.02097  0.50   79412    1665   78579  1090076  13.73
  1989          72     0.02415  0.02386  0.50   77746    1855   76819  1011497  13.01
  1989          73     0.02667  0.02632  0.50   75892    1997   74893   934678  12.32
  1989          74     0.02983  0.02939  0.50   73894    2172   72808   859785  11.64
  1989          75     0.03329  0.03275  0.50   71723    2349   70548   786977  10.97
  1989          76     0.03710  0.03643  0.50   69374    2527   68110   716429  10.33
  1989          77     0.04290  0.04200  0.50   66847    2808   65443   648318   9.70
  1989          78     0.04877  0.04761  0.50   64039    3049   62515   582875   9.10
  1989          79     0.05473  0.05327  0.50   60990    3249   59366   520361   8.53
  1989          80     0.06255  0.06065  0.50   57741    3502   55990   460995   7.98
  1989          81     0.07050  0.06810  0.50   54239    3694   52392   405005   7.47
  1989          82     0.08334  0.08000  0.50   50545    4044   48524   352613   6.98
  1989          83     0.08869  0.08493  0.50   46502    3949   44527   304090   6.54
  1989          84     0.09898  0.09431  0.50   42552    4013   40546   259562   6.10
  1989          85     0.11130  0.10543  0.50   38539    4063   36508   219017   5.68
  1989          86     0.12570  0.11827  0.50   34476    4077   32437   182509   5.29
  1989          87     0.13937  0.13029  0.50   30399    3961   28418   150072   4.94
  1989          88     0.15541  0.14421  0.50   26438    3812   24532   121654   4.60
  1989          89     0.17298  0.15921  0.50   22625    3602   20824    97122   4.29
  1989          90     0.18364  0.16819  0.50   19023    3200   17423    76298   4.01
  1989          91     0.21122  0.19104  0.50   15824    3023   14312    58874   3.72
  1989          92     0.22125  0.19922  0.50   12801    2550   11526    44562   3.48
  1989          93     0.25128  0.22323  0.50   10251    2288    9106    33037   3.22
  1989          94     0.27312  0.24030  0.50    7962    1913    7006    23930   3.01
  1989          95     0.30147  0.26198  0.50    6049    1585    5257    16925   2.80
  1989          96     0.32885  0.28241  0.50    4464    1261    3834    11668   2.61
  1989          97     0.35753  0.30331  0.50    3203     972    2718     7834   2.45
  1989          98     0.38738  0.32452  0.50    2232     724    1870     5117   2.29
  1989          99     0.41818  0.34587  0.50    1508     521    1247     3247   2.15
  1989         100     0.44974  0.36718  0.50     986     362     805     2000   2.03
  1989         101     0.48181  0.38827  0.50     624     242     503     1195   1.91
  1989         102     0.51411  0.40898  0.50     382     156     304      692   1.81
  1989         103     0.54638  0.42915  0.50     226      97     177      388   1.72
  1989         104     0.57835  0.44862  0.50     129      58     100      211   1.64
  1989         105     0.60976  0.46729  0.50      71      33      54      111   1.57
  1989         106     0.64035  0.48505  0.50      38      18      29       57   1.50
  1989         107     0.66990  0.50182  0.50      19      10      15       28   1.44
  1989         108     0.69823  0.51755  0.50      10       5       7       14   1.40
  1989         109     0.72518  0.53221  0.50       5       2       3        6   1.36
  1989         110+    0.75064  1.00000  1.33       2       2       3        3   1.33
  1990           0     0.00461  0.00459  0.19  100000     459   99626  7896428  78.96
  1990           1     0.00078  0.00078  0.50   99541      77   99502  7796802  78.33
  1990           2     0.00042  0.00042  0.50   99463      42   99443  7697300  77.39
